record_id,record_type,stage_number,stage_name,title,description,relevance,scope,limitations,counterevidence,claim_type,confidence,evidence_weight,source_title,source_author_or_org,source_year,source_url_or_citation,source_type,method_area,related_question,related_capability_or_function,assumption_status,uncertainty_description,risk_level,bias_or_access_issue,ethical_issue,downstream_use,prohibited_overextension,related_record_ids,review_status,revision_trigger,notes
S1-SRC-011,source,1,Human Baseline,The Effects of Choice on Intrinsic Motivation and Related Outcomes: A Meta-Analysis of Research Findings,"Choice generally produced small-to-moderate benefits for intrinsic motivation, effort, performance, and challenge preference.",Direct for W1 Stage 1 evidence,Experimental choice studies across children and adults,"Large heterogeneity; effects depended on choice type, context, and participant characteristics.",Boundary-setting source,,,Supporting,The Effects of Choice on Intrinsic Motivation and Related Outcomes: A Meta-Analysis of Research Findings,"Erika A. Patall, Harris Cooper, Jorgianne Civey Robinson",2008,https://doi.org/10.1037/0033-2909.134.2.270,Meta-analysis,W1,W1,,,,,Mixed-age experimental literature and heterogeneous choice designs limit direct classroom application.,,Stage 1 synthesis subject to Gate 2 review,Do not equate autonomy with unrestricted choice or assume every choice improves motivation.,,verified_included,,Original local number 11; contrary/boundary: yes.
S1-SRC-012,source,1,Human Baseline,Motivation Interventions in Education: A Meta-Analytic Review,Theory-based motivation interventions showed positive educational effects overall.,Direct for W1 Stage 1 evidence,"74 reports; 92 effects; 38,377 students",Randomized effects were smaller than quasi-experimental effects; interventions and outcomes varied widely.,Boundary-setting source,,,Anchor,Motivation Interventions in Education: A Meta-Analytic Review,"Rory A. Lazowski, Chris S. Hulleman",2016,https://doi.org/10.3102/0034654315617832,Meta-analysis,W1,W1,,,,,"Intervention, outcome, age, and design heterogeneity; stronger quasi-experimental estimates raise bias concerns.",,Stage 1 synthesis subject to Gate 2 review,"Do not apply the pooled effect to any specific intervention, learner group, or educational outcome.",,verified_included,,Original local number 12; contrary/boundary: yes.
S1-SRC-013,source,1,Human Baseline,Achievement Goals and Intrinsic Motivation: A Meta-Analytic Review,"Performance goals generally reduced intrinsic motivation relative to mastery goals, conditional on feedback and approach-avoidance framing.",Direct for W1 Stage 1 evidence,Experimental achievement-goal studies,"Older, often laboratory-based evidence using early achievement-goal classifications.",Boundary-setting source,,,Contextual,Achievement Goals and Intrinsic Motivation: A Meta-Analytic Review,"Laird J. Rawsthorne, Andrew J. Elliot",1999,https://doi.org/10.1207/S15327957PSPR0304_3,Meta-analysis,W1,W1,,,,,Older experimental literature and early goal taxonomy may not represent contemporary secondary classrooms.,,Stage 1 synthesis subject to Gate 2 review,"Do not infer that all performance goals are harmful regardless of feedback, competence, or approach framing.",,verified_included,,Original local number 13; contrary/boundary: yes.
S1-SRC-014,source,1,Human Baseline,Achievement Goals and Self-Efficacy: A Meta-Analysis,Approach-versus-avoidance goal valence related meaningfully to self-efficacy; goal-definition distinctions were less consistent.,Direct for W1 Stage 1 evidence,"125 studies; 148 samples; 61,456 participants","Predominantly correlational, cross-sectional, and spread across educational ages.",Boundary-setting source,,,Supporting,Achievement Goals and Self-Efficacy: A Meta-Analysis,Chiungjung Huang,2016,https://doi.org/10.1016/j.edurev.2016.07.002,Meta-analysis,W1,W1,,,,,"Cross-sectional designs, broad age coverage, and construct-measure variation limit causal inference.",,Stage 1 synthesis subject to Gate 2 review,Do not infer that changing goal labels will directly or uniformly change self-efficacy.,,verified_included,,Original local number 14; contrary/boundary: yes.
S1-SRC-015,source,1,Human Baseline,"The 3 × 2 Achievement Goals in the Education, Sport, and Occupation Literatures: A Systematic Review with Meta-Analysis","Task-, self-, and other-referenced approach and avoidance goals had distinct associations with motivation and performance.",Contextual for W1 Stage 1 evidence,"56 articles; 58 samples; 35,031 participants from 15 countries","Domain mixing, correlational evidence, and uneven evidence across goal categories.",Boundary-setting source,,,Contextual,"The 3 × 2 Achievement Goals in the Education, Sport, and Occupation Literatures: A Systematic Review with Meta-Analysis","Marc Lochbaum, Cassandra Sisneros, Zişan Kazak",2023,https://doi.org/10.3390/ejihpe13070085,Systematic review and meta-analysis,W1,W1,,,,,"Education, sport, and occupation samples are combined; country and category coverage is uneven.",,Stage 1 synthesis subject to Gate 2 review,Do not impose the 3 × 2 framework as a settled or universal account of adolescent goals.,,verified_included,,Original local number 15; contrary/boundary: yes.
S1-SRC-016,source,1,Human Baseline,"I Believe, Therefore I Achieve (and Vice Versa): A Meta-Analytic Cross-Lagged Panel Analysis of Self-Efficacy and Academic Performance",Performance predicted later self-efficacy more strongly than self-efficacy predicted performance; efficacy-to-performance effects were unsupported in children.,Direct for W1 Stage 1 evidence,"11 longitudinal studies; 2,688 learners","Small, mostly White North American evidence base with limited school-age coverage.",Boundary-setting source,,,Supporting,"I Believe, Therefore I Achieve (and Vice Versa): A Meta-Analytic Cross-Lagged Panel Analysis of Self-Efficacy and Academic Performance","Kate Talsma, Benjamin Schüz, Ralf Schwarzer, Kimberley Norris",2018,https://doi.org/10.1016/j.lindif.2017.11.015,Systematic review and meta-analytic cross-lagged analysis,W1,W1,,,,,"Small, mostly White North American sample base and limited child/adolescent subgroup evidence.",,Stage 1 synthesis subject to Gate 2 review,Do not claim that confidence-building alone causes adolescent academic achievement.,,verified_included,,Original local number 16; contrary/boundary: yes.
S1-SRC-017,source,1,Human Baseline,"Students' Achievement Values, Goal Orientations, and Interest: Definitions, Development, and Relations to Achievement Outcomes","Expectancies, values, goals, and interest are distinct influences on choice, persistence, and achievement and often decline across adolescence.",Direct for W1 Stage 1 evidence,Motivational development from childhood through adolescence,Narrative rather than meta-analytic; causal and cross-cultural evidence remained incomplete.,Boundary-setting source,,,Supporting,"Students' Achievement Values, Goal Orientations, and Interest: Definitions, Development, and Relations to Achievement Outcomes","Allan Wigfield, Jenna Cambria",2010,https://doi.org/10.1016/j.dr.2009.12.001,Integrative developmental review,W1,W1,,,,,Narrative synthesis and incomplete cross-cultural coverage; developmental averages may obscure learner variation.,,Stage 1 synthesis subject to Gate 2 review,"Do not treat adolescent motivational decline as universal, inevitable, or attributable to one cause.",,verified_included,,Original local number 17; contrary/boundary: yes.
S1-SRC-018,source,1,Human Baseline,To What Extent and Under Which Circumstances Are Growth Mind-Sets Important to Academic Achievement? Two Meta-Analyses,"Overall associations and intervention effects were weak, with somewhat larger effects in selected lower-achieving or disadvantaged groups.",Direct for W1 Stage 1 evidence,Mindset-achievement associations and mindset interventions,Growth mindset is narrower than agency; intervention quality and implementation varied.,Boundary-setting source,,,Supporting,To What Extent and Under Which Circumstances Are Growth Mind-Sets Important to Academic Achievement? Two Meta-Analyses,"Victoria F. Sisk, Alexander P. Burgoyne, Jingze Sun, Jennifer L. Butler, Brooke N. Macnamara",2018,https://doi.org/10.1177/0956797617739704,Meta-analyses,W1,W1,,,,,Intervention and sample heterogeneity; growth mindset is a narrow proxy for agency and motivation.,,Stage 1 synthesis subject to Gate 2 review,Do not claim broad or substantial achievement effects from mindset interventions.,,verified_included,,Original local number 18; contrary/boundary: yes.
S1-SRC-019,source,1,Human Baseline,A National Experiment Reveals Where a Growth Mindset Improves Achievement,"A brief intervention produced small, context-dependent improvements among lower-achieving students.",Direct for W1 Stage 1 evidence,"12,490 US ninth-grade students across 65 public high schools","One country, age group, and intervention; average effects were small.",Boundary-setting source,,,Supporting,A National Experiment Reveals Where a Growth Mindset Improves Achievement,David S. Yeager et al.,2019,https://doi.org/10.1038/s41586-019-1466-y,Preregistered randomized field experiment,W1,W1,,,,,US public-school sample; effects varied with school context and peer norms and may not transfer internationally.,,Stage 1 synthesis subject to Gate 2 review,Do not generalise a small context-dependent ninth-grade effect to all adolescents or motivational interventions.,,verified_included,,Original local number 19; contrary/boundary: yes.
S1-SRC-020,source,1,Human Baseline,Financial Incentives and Student Achievement: Evidence From Randomized Trials,Input-linked incentives sometimes changed behaviour; output-linked incentives generally did not reliably improve achievement.,Direct for W1 Stage 1 evidence,"Approximately 38,000 US students across several cities","US programmes, short-run outcomes, and heterogeneous incentive designs.",Boundary-setting source,,,Supporting,Financial Incentives and Student Achievement: Evidence From Randomized Trials,Roland G. Fryer Jr.,2011,https://doi.org/10.1093/qje/qjr045,Randomized field trials,W1,W1,,,,,"US urban programmes, heterogeneous incentive structures, and short follow-up limit generalisation and durability claims.",,Stage 1 synthesis subject to Gate 2 review,"Do not infer that incentives reliably improve learning, durable motivation, or achievement across contexts.",,verified_included,,Original local number 20; contrary/boundary: yes.
S1-SRC-021,source,1,Human Baseline,The Attention System of the Human Brain: 20 Years After,"Distinguishes alerting, orienting, and executive-control networks.",Contextual,General attention neuroscience,Limited direct educational and adolescent evidence.,,,,Anchor,The Attention System of the Human Brain: 20 Years After,Steven E. Petersen; Michael I. Posner,2012,https://doi.org/10.1146/annurev-neuro-062111-150525,Review,W2,W2,,,Educational relevance is inferred from general neuroscience.,,Adult and laboratory evidence may not generalise to diverse KS3-KS4 learners or classroom contexts.,,Stage 1 synthesis subject to Gate 2 review,Do not treat attention as one fixed capacity or derive instructional prescriptions directly from neural architecture.,,verified_included,,Original local number 1; contrary/boundary: false
S1-SRC-022,source,1,Human Baseline,The Science of Mind Wandering: Empirically Navigating the Stream of Consciousness,Mind wandering can impair current performance but may support planning and generative thought.,Contextual,General and predominantly adult evidence,Variable definitions and heavy reliance on laboratory tasks.,Boundary-setting source,,,Supporting,The Science of Mind Wandering: Empirically Navigating the Stream of Consciousness,Jonathan Smallwood; Jonathan W. Schooler,2015,https://doi.org/10.1146/annurev-psych-010814-015331,Review,W2,W2,,,The balance of costs and benefits in authentic adolescent learning remains uncertain.,,"Predominantly adult samples and laboratory measures may underrepresent cultural, neurodevelopmental, and classroom variation.",,Stage 1 synthesis subject to Gate 2 review,"Do not equate all mind wandering with disengagement, failure, or a deficit requiring suppression.",,verified_included,,Original local number 2; contrary/boundary: true
S1-SRC-023,source,1,Human Baseline,Developmental Changes in Cognitive Control Through Adolescence,Consistency and flexible deployment of cognitive control continue developing through adolescence.,Direct,Adolescent development,Older narrative review; educational implications are indirect.,,,,Anchor,Developmental Changes in Cognitive Control Through Adolescence,Beatriz Luna,2009,https://doi.org/10.1016/S0065-2407(09)03706-9,Review,W2,W2,,,The extent and educational significance of developmental differences vary by task and context.,,"Neuroscience samples and tasks may not represent cultural, socioeconomic, neurodivergent, or classroom diversity.",,Stage 1 synthesis subject to Gate 2 review,"Do not infer that adolescents lack rationality, agency, or sophisticated cognitive control.",,verified_included,,Original local number 3; contrary/boundary: false
S1-SRC-024,source,1,Human Baseline,Adolescence as a Neurobiological Critical Period for the Development of Higher-Order Cognition,Adolescence may provide heightened plasticity for higher-order cognition.,Direct,Adolescent developmental neuroscience,Critical-period framing remains provisional; classroom transfer is untested.,Boundary-setting source,,,Supporting,Adolescence as a Neurobiological Critical Period for the Development of Higher-Order Cognition,Bart Larsen; Beatriz Luna,2018,https://doi.org/10.1016/j.neubiorev.2018.09.005,Review,W2,W2,,,"The strength, timing, and educational meaning of any adolescent critical period remain uncertain.",,"Neurobiological framing may obscure individual, cultural, environmental, disability, and access-related variation.",,Stage 1 synthesis subject to Gate 2 review,Do not claim a fixed adolescent critical-period boundary or use the review to prescribe a curriculum.,,verified_included,,Original local number 4; contrary/boundary: true
S1-SRC-025,source,1,Human Baseline,Executive Functions,"Working memory, inhibition, and cognitive flexibility are distinguishable and context-sensitive.",Contextual,Developmental and general evidence,Broad narrative synthesis; some intervention evidence was preliminary.,,,,Anchor,Executive Functions,Adele Diamond,2013,https://doi.org/10.1146/annurev-psych-113011-143750,Review,W2,W2,,,"Construct boundaries, measurement, and intervention generalisability remain contested.",,"Broad evidence base may mask age, culture, disability, socioeconomic, and neurodivergent differences.",,Stage 1 synthesis subject to Gate 2 review,Do not treat executive function as a unitary trait or infer fixed learner capacity from task performance.,,verified_included,,Original local number 5; contrary/boundary: false
S1-SRC-026,source,1,Human Baseline,"The Magical Mystery Four: How Is Working Memory Capacity Limited, and Why?",The focus of attention has limited capacity modified by chunking and knowledge.,Contextual,General working-memory evidence,Capacity estimates are task-dependent and not fixed person-level limits.,Boundary-setting source,,,Supporting,"The Magical Mystery Four: How Is Working Memory Capacity Limited, and Why?",Nelson Cowan,2010,https://doi.org/10.1177/0963721409359277,Review,W2,W2,,,Exact capacity estimates and their relevance to authentic adolescent learning remain uncertain.,,"Laboratory paradigms may disadvantage learners through language, familiarity, disability, or culturally specific task demands.",,Stage 1 synthesis subject to Gate 2 review,Do not assign learners a fixed working-memory capacity or universal item limit.,,verified_included,,Original local number 6; contrary/boundary: true
S1-SRC-027,source,1,Human Baseline,Working Memory Skills and Educational Attainment: Evidence from National Curriculum Assessments at 7 and 14 Years of Age,Working-memory measures were associated with curriculum attainment.,Direct,UK children and adolescents,"Correlational and vulnerable to socioeconomic, language, and prior-knowledge confounding.",,,,Supporting,Working Memory Skills and Educational Attainment: Evidence from National Curriculum Assessments at 7 and 14 Years of Age,Susan E. Gathercole; Susan J. Pickering; Catherine Knight; Zoe Stegmann,2004,https://doi.org/10.1002/acp.934,Observational study,W2,W2,,,Causal direction and the contribution of unmeasured contextual factors remain uncertain.,,"UK assessment context, language demands, socioeconomic conditions, and test accessibility limit generalisability.",,Stage 1 synthesis subject to Gate 2 review,Do not interpret association as proof that working memory causes attainment or reflects innate ability.,,verified_included,,Original local number 7; contrary/boundary: false
S1-SRC-028,source,1,Human Baseline,Is Working Memory Training Effective? A Meta-Analytic Review,"Training improves practised tasks, while durable far-transfer evidence is weak.",Direct,Children and adults,"Programmes, controls, and outcome measures vary.",Boundary-setting source,,,Anchor,Is Working Memory Training Effective? A Meta-Analytic Review,Monica Melby-Lervag; Charles Hulme,2013,https://doi.org/10.1037/a0028228,Meta-analysis,W2,W2,,,Durability and transfer may depend on intervention and outcome characteristics not consistently measured.,,"Included studies vary in age, access, disability representation, active controls, and publication context.",,Stage 1 synthesis subject to Gate 2 review,"Do not claim working-memory training broadly raises intelligence, attainment, or general cognitive capacity.",,verified_included,,Original local number 9; contrary/boundary: true
S1-SRC-029,source,1,Human Baseline,Cognitive Training Does Not Enhance General Cognition,Broad cognitive-training benefits diminish under stronger controls and transfer tests.,Direct,"General, child, and adult training evidence",Aggregates heterogeneous interventions; domain-specific gains remain possible.,Boundary-setting source,,,Anchor,Cognitive Training Does Not Enhance General Cognition,Giovanni Sala; Fernand Gobet,2019,https://doi.org/10.1016/j.tics.2018.10.004,Review of meta-analytic evidence,W2,W2,,,"Effects for specific populations, domains, and well-matched outcomes remain uncertain.",,"Aggregated evidence may conceal age, disability, cultural, access, and intervention-quality differences.",,Stage 1 synthesis subject to Gate 2 review,"Do not generalise narrow training gains to broad intelligence, cognition, or educational achievement.",,verified_included,,Original local number 10; contrary/boundary: true
S1-SRC-030,source,1,Human Baseline,Cognitive Architecture and Instructional Design: 20 Years Later,"Novel processing is capacity-limited, while established knowledge reduces effective load.",Direct,General cognitive-load and instructional evidence,Load measurement and some instructional interpretations remain contested.,Boundary-setting source,,,Anchor,Cognitive Architecture and Instructional Design: 20 Years Later,John Sweller; Jeroen J. G. van Merrienboer; Fred Paas,2019,https://doi.org/10.1007/s10648-019-09465-5,Review,W2,W2,,,The measurement and separation of load types and their classroom application remain uncertain.,,"General evidence may not capture linguistic, cultural, neurodivergent, disability, prior-knowledge, or resource differences.",,Stage 1 synthesis subject to Gate 2 review,Do not infer that cognitive-load theory requires passive instruction or one method for all learners.,,verified_included,,Original local number 11; contrary/boundary: true
S1-SRC-031,source,1,Human Baseline,Expertise Reversal Effect and Its Implications for Learner-Tailored Instruction,Guidance useful to novices can become redundant or obstructive for knowledgeable learners.,Direct,General learning and expertise,Expertise is domain-specific and frequently measured imperfectly.,Boundary-setting source,,,Supporting,Expertise Reversal Effect and Its Implications for Learner-Tailored Instruction,Slava Kalyuga,2007,https://doi.org/10.1007/s10648-007-9054-3,Review,W2,W2,,,Thresholds at which guidance becomes redundant remain task- and learner-dependent.,,"Expertise classifications may reflect prior opportunity, language, access, and assessment familiarity rather than underlying capacity.",,Stage 1 synthesis subject to Gate 2 review,Do not label learners globally as novices or experts or remove support solely on age or attainment.,,verified_included,,Original local number 12; contrary/boundary: true
S1-SRC-032,source,1,Human Baseline,Domain-Specific Prior Knowledge and Learning: A Meta-Analysis,Domain-specific prior knowledge is positively associated with subsequent learning.,Direct,Mixed ages and academic domains,Evidence is substantially correlational and uneven across ages and subjects.,Boundary-setting source,,,Anchor,Domain-Specific Prior Knowledge and Learning: A Meta-Analysis,Bianca A. Simonsmeier; Michaela Flaig; Anne Deiglmayr; Lennart Schalk; Michael Schneider,2022,https://doi.org/10.1080/00461520.2021.1939700,Meta-analysis,W2,W2,,,Causal mechanisms and generalisability across adolescent subjects and contexts remain uncertain.,,"Prior knowledge measures may encode unequal educational opportunity, culture, language, and resource access.",,Stage 1 synthesis subject to Gate 2 review,Do not treat prior attainment or knowledge differences as innate capacity or learner worth.,,verified_included,,Original local number 14; contrary/boundary: true
S1-SRC-033,source,1,Human Baseline,Does Discovery-Based Instruction Enhance Learning?,"Unaided discovery often underperforms, while scaffolded discovery can be effective.",Direct,"Children, adolescents, and adults","Intervention labels, controls, and outcomes are heterogeneous.",Boundary-setting source,,,Anchor,Does Discovery-Based Instruction Enhance Learning?,Louis Alfieri; Patricia J. Brooks; Naomi J. Aldrich; Harriet R. Tenenbaum,2011,https://doi.org/10.1037/a0021017,Meta-analysis,W2,W2,,,"Which scaffolds work for which learners, domains, and goals remains uncertain.",,"Aggregated studies may underrepresent cultural, disability, language, access, and classroom implementation differences.",,Stage 1 synthesis subject to Gate 2 review,Do not claim discovery is uniformly ineffective or that one instructional polarity is universally superior.,,verified_included,,Original local number 16; contrary/boundary: true
S1-SRC-034,source,1,Human Baseline,The Effect of Testing Versus Restudy on Retention: A Meta-Analytic Review of the Testing Effect,Retrieval practice generally improves delayed retention relative to restudy.,Contextual,Predominantly general and adult evidence,"Many studies use adults, verbal materials, and researcher-designed tests.",,,,Anchor,The Effect of Testing Versus Restudy on Retention: A Meta-Analytic Review of the Testing Effect,Christopher A. Rowland,2014,https://doi.org/10.1037/a0037559,Meta-analysis,W2,W2,,,Generalisability to complex adolescent learning and authentic assessment remains uncertain.,,"Predominantly adult, laboratory, verbal-material evidence may not represent diverse learners or accessible assessment conditions.",,Stage 1 synthesis subject to Gate 2 review,Do not equate retrieval practice with high-stakes testing or assume identical effects for complex learning.,,verified_included,,Original local number 17; contrary/boundary: false
