record_id,record_type,stage_number,stage_name,title,description,relevance,scope,limitations,counterevidence,claim_type,confidence,evidence_weight,source_title,source_author_or_org,source_year,source_url_or_citation,source_type,method_area,related_question,related_capability_or_function,assumption_status,uncertainty_description,risk_level,bias_or_access_issue,ethical_issue,downstream_use,prohibited_overextension,related_record_ids,review_status,revision_trigger,notes
S1B-W5-SRC-011,source,1B,General Human Baseline,Linear Public Goods Experiments: A Meta-Analysis,Contributions vary with design features.,measurement,public-goods,Early literature small and heterogeneous.,Tokens are not real public goods.,,,Anchor,Linear Public Goods Experiments: A Meta-Analysis,Jennifer Zelmer,2003,Experimental Economics 6:299-310,meta-analysis,W5,W5,,,,,Cross-cultural coverage weak.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not infer stable propensities.,,verified_included,,Design sensitivity.
S1B-W5-SRC-012,source,1B,General Human Baseline,Sustaining Cooperation in Laboratory Public Goods Experiments,Communication reputation leadership sorting and sanctions can sustain cooperation.,cooperation,public-goods,Selective lab review.,No mechanism dominates universally.,,,Anchor,Sustaining Cooperation in Laboratory Public Goods Experiments,Ananish Chaudhuri,2011,doi:10.1007/s10683-010-9257-1,review,W5,W5,,,,,Literature disproportionately WEIRD.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not equate efficacy with legitimacy.,,verified_included,,Mechanism map.
S1B-W5-SRC-013,source,1B,General Human Baseline,Reciprocity Culture and Human Cooperation,Reciprocity recurs but antisocial punishment varies sharply.,culture,cross-cultural,Country correlations are not individual causes.,No national character inference.,,,Anchor,Reciprocity Culture and Human Cooperation,Simon Gächter and Benedikt Herrmann,2009,PMCID:PMC2689715,review-experiment,W5,W5,,,,,Student pools and macro measures differ.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not rank societies.,,verified_included,,Boundary on sanctions.
S1B-W5-SRC-014,source,1B,General Human Baseline,Antisocial Punishment Across Societies,Punishment of cooperators varied greatly.,enforcement,punishment,Ecological correlations limit causality.,Sanctions not uniformly beneficial.,,,Anchor,Antisocial Punishment Across Societies,"Benedikt Herrmann, Christian Thöni and Simon Gächter",2008,PMID:18323447,cross-societal-experiment,W5,W5,,,,,Urban pools and country proxies.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not label populations antisocial.,,verified_included,,Cooperators can be punished.
S1B-W5-SRC-015,source,1B,General Human Baseline,Conditional Cooperation and Costly Monitoring Explain Success in Forest Commons Management,Cooperation and monitoring associated with stronger forest outcomes.,commons,49 Ethiopian groups,Selection and reverse influence remain.,One domain cannot universalise.,,,Anchor,Conditional Cooperation and Costly Monitoring Explain Success in Forest Commons Management,"Devesh Rustagi, Stefanie Engel and Michael Kosfeld",2010,doi:10.1126/science.1193649,field-linked-study,W5,W5,,,,,Measures contain error.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim sole causation.,,verified_included,,Non-WEIRD field anchor.
S1B-W5-SRC-016,source,1B,General Human Baseline,The Competitive Advantage of Sanctioning Institutions,Participants migrated toward sanctioning groups with later higher cooperation.,institutions,institutions,Narrow artificial menu.,No general legitimacy finding.,,,Anchor,The Competitive Advantage of Sanctioning Institutions,"Özgür Gürerk, Bernd Irlenbusch and Bettina Rockenbach",2006,PMID:16601192,institution-choice-experiment,W5,W5,,,,,Small European sample.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim universal superiority.,,verified_included,,Paired with replication.
S1B-W5-SRC-017,source,1B,General Human Baseline,The Competitive Advantage of Sanctioning Institutions Revisited,Sanctioning advantage replicated strongly in five labs and directionally in two.,replication,seven European labs,Artificial menu retained.,No field institution test.,,,Anchor,The Competitive Advantage of Sanctioning Institutions Revisited,Sergio Lo Iacono et al.,2023,doi:10.1093/pnasnexus/pgad091,multilab-replication,W5,W5,,,,,All sites European.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not call universal.,,verified_included,,Regional boundary.
S1B-W5-SRC-018,source,1B,General Human Baseline,Building the Leviathan,Concentrated sanction power sustained cooperation in this design.,power,authority,Omits legitimacy capture and durability.,Hierarchy is not generally efficient.,,,Anchor,Building the Leviathan,"Jörg Gross, Zsombor Méder, Sanae Okamoto-Barth and Arno Riedl",2016,PMCID:PMC4757890,experiment,W5,W5,,,,,Student sample.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not naturalise hierarchy.,,verified_included,,External-validity caution.
S1B-W5-SRC-019,source,1B,General Human Baseline,Winners Don't Punish,Punishment increased cooperation but not average payoff.,welfare,punishment,One game cannot represent justice.,Punishment can waste gains.,,,Anchor,Winners Don't Punish,"Anna Dreber, David Rand, Drew Fudenberg and Martin Nowak",2008,doi:10.1038/nature06723,experiment,W5,W5,,,,,Western laboratory.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not infer evolutionary function.,,verified_included,,Compliance differs from benefit.
S1B-W5-SRC-020,source,1B,General Human Baseline,Altruistic Punishment Does Not Increase with Severity in the Field,Punishment did not rise with severity and counter-punishment concerns increased.,enforcement,punishment,One urban setting.,Formal institutions are no guaranteed solution.,,,Anchor,Altruistic Punishment Does Not Increase with Severity in the Field,"Loukas Balafoutas, Nikos Nikiforakis and Bettina Rockenbach",2016,doi:10.1038/ncomms13327,field-experiment,W5,W5,,,,,European safety-constrained context.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim informal punishment never works.,,verified_included,,Field boundary.
S1B-W5-SRC-021,source,1B,General Human Baseline,Trust Games: A Meta-Analysis,Transfers varied with protocol participant type and region.,trust,162 trust games,Game transfers mix several motives.,Not a transparent trust measure.,,,Anchor,Trust Games: A Meta-Analysis,Noel Johnson and Alexandra Mislin,2011,doi:10.1016/j.joep.2011.05.007,meta-analysis,W5,W5,,,,,Regional sampling uneven.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not rank regions or infer innate trust.,,verified_included,,Measurement boundary.
S1B-W5-SRC-022,source,1B,General Human Baseline,Ingroup Favoritism in Cooperation: A Meta-Analysis,Cooperation was modestly higher toward ingroups; favouring exceeded outgroup harm.,coalitions,212 studies,Studies culturally concentrated.,Favouritism is not inevitable hostility.,,,Anchor,Ingroup Favoritism in Cooperation: A Meta-Analysis,"Daniel Balliet, Junhui Wu and Carsten De Dreu",2014,PMID:25222635,meta-analysis,W5,W5,,,,,Western and minimal groups dominate.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not infer biological fixation.,,verified_included,,Bounded cooperation. | Deduplicated aliases: S1B-W5-SRC-022;S1B-W4-SRC-007
S1B-W5-SRC-023,source,1B,General Human Baseline,Between-Group Competition and Human Cooperation,Between-group competition increased within-group contribution.,competition,competition,Competition bundled a threshold.,Threshold may be mechanism.,,,Supporting,Between-Group Competition and Human Cooperation,Mikael Puurtinen and Tapio Mappes,2009,PMCID:PMC2581672,experiment,W5,W5,,,,,Finnish student sample.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not infer competition uniquely causes cooperation.,,verified_included,,Read with SRC-024.
S1B-W5-SRC-024,source,1B,General Human Baseline,No Unique Effect of Intergroup Competition on Cooperation,Matched noncompetitive thresholds increased cooperation equally.,competition,competition,Does not model real conflict.,Competition may matter elsewhere.,,,Anchor,No Unique Effect of Intergroup Competition on Cooperation,"Jillian Jordan, Moshe Hoffman, Martin Nowak and David Rand",2017,HBS item 58622,mechanism-tests,W5,W5,,,,,US laboratory samples.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not conclude competition never matters.,,verified_included,,Counters just-so stories.
S1B-W6-SRC-001,source,1B,General Human Baseline,"The Three Meanings of Meaning in Life: Distinguishing Coherence, Purpose, and Significance","Distinguishes coherence, purpose, and mattering.",Meaning structure.,Adult meaning research,Not a cross-cultural test.,Dimensions overlap and may be organised differently.,,,Anchor,"The Three Meanings of Meaning in Life: Distinguishing Coherence, Purpose, and Significance",Martela and Steger,2016,https://doi.org/10.1080/17439760.2015.1137623,Conceptual review,W6,W6,,,,,Western English-language literature dominates.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim a universal or innate taxonomy.,,verified_included,,Conceptual anchor.
S1B-W6-SRC-002,source,1B,General Human Baseline,Narrative Identity,Life stories can support identity continuity.,Narrative and meaning.,Narrative identity research,Western and correlational evidence dominates.,Not all identity is narratively organised.,,,Supporting,Narrative Identity,McAdams and McLean,2013,https://doi.org/10.1177/0963721413475622,Integrative review,W6,W6,,,,,Educated Western samples overrepresented.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not require coherent redemptive stories.,,verified_included,,Boundary against universalism.
S1B-W6-SRC-003,source,1B,General Human Baseline,Life Is Pretty Meaningful,Ordinary coherence can contribute to reported meaning.,Ordinary meaning.,Adult perceived meaning,Largely Western self-report.,Mood and cultural interpretation may shape reports.,,,Supporting,Life Is Pretty Meaningful,Heintzelman and King,2014,https://doi.org/10.1037/a0035049,Narrative review,W6,W6,,,,,Collective meanings may be missed.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim pattern alone produces meaning.,,verified_included,,Boundary source.
S1B-W6-SRC-004,source,1B,General Human Baseline,Some Key Differences between a Happy Life and a Meaningful Life,Happiness and meaning overlap but differ in some associations.,Affect versus meaning.,US adult self-reports,Cross-sectional and exploratory.,A clean dichotomy is contested.,,,Contextual,Some Key Differences between a Happy Life and a Meaningful Life,Baumeister et al.,2013,https://doi.org/10.1080/17439760.2013.830764,Survey study,W6,W6,,,,,US internet samples.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim sacrifice creates meaning.,,verified_included,,Boundary comparison.
S1B-W6-SRC-005,source,1B,General Human Baseline,The Meaning in Life Questionnaire,Presence and search are distinguishable reports.,Meaning measurement.,Mainly US samples,Cross-cultural equivalence uncertain.,Search is not uniformly maladaptive.,,,Supporting,The Meaning in Life Questionnaire,Steger et al.,2006,https://doi.org/10.1037/0022-0167.53.1.80,Measure development,W6,W6,,,,,US students overrepresented.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not treat scores as objective meaning.,,verified_included,,Report measure only.
S1B-W6-SRC-006,source,1B,General Human Baseline,Meaning Is about Mattering,"Coherence, purpose, and mattering contribute to meaning judgements.",Multidimensional meaning.,Mainly Western adults,Self-report limits causality.,Weights may differ across traditions.,,,Supporting,Meaning Is about Mattering,Costin and Vignoles,2020,https://doi.org/10.1037/pspp0000225,Multi-study research,W6,W6,,,,,Western online samples.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim mattering is a universal essence.,,verified_included,,Moderate support.
S1B-W6-SRC-007,source,1B,General Human Baseline,The Psychology of Rituals,"Ritual can regulate, mark identity, and coordinate affiliation.",Ritual mechanisms.,Ritual research,Definitions and mechanisms vary.,Ritual can exclude or fail to aid cooperation.,,,Anchor,The Psychology of Rituals,Hobson et al.,2018,https://doi.org/10.1177/1088868317734944,Integrative review,W6,W6,,,,,Western experiments and selective cases.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim one prosocial or evolved function.,,verified_included,,Anchor review.
S1B-W6-SRC-008,source,1B,General Human Baseline,Extreme Rituals Promote Prosociality,Painful ritual correlated with in-group donations.,Costly ritual.,Thaipusam ritual in Mauritius,One ritual and outcome.,Effects may be parochial or temporary.,,,Supporting,Extreme Rituals Promote Prosociality,Xygalatas et al.,2013,https://doi.org/10.1177/0956797612472910,Field study,W6,W6,,,,,Specific religious setting.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not generalise to all rituals or out-groups.,,verified_included,,Bounded field evidence.
S1B-W6-SRC-009,source,1B,General Human Baseline,How Do Rituals Affect Cooperation?,Bonding and cooperation varied by ritual context.,Ritual heterogeneity.,Nine New Zealand ritual groups,Selection and heterogeneous sites.,Some rituals showed weak or no effects.,,,Supporting,How Do Rituals Affect Cooperation?,Fischer et al.,2013,https://doi.org/10.1007/s12110-013-9167-y,Multi-site field study,W6,W6,,,,,New Zealand volunteers.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not infer attendance creates cooperation.,,verified_included,,Boundary source.
S1B-W6-SRC-010,source,1B,General Human Baseline,Collective Ritual and Social Support Networks in Rural South India,Ritual participation was associated with support-network position.,"Ritual, reputation, duty.",Rural Tamil Nadu,Observational; mechanisms unresolved.,"Role, gender, caste, and constraint matter.",,,Anchor,Collective Ritual and Social Support Networks in Rural South India,Eleanor A. Power,2017,https://doi.org/10.1098/rspb.2017.0448,Ethnographic network study,W6,W6,,,,,One rural setting.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim devotion causes support or proves sincerity.,,verified_included,,Non-WEIRD anchor.
S1B-W6-SRC-011,source,1B,General Human Baseline,The Evolution of Extreme Cooperation via Shared Dysphoric Experiences,Painful shared experiences correlated with fusion and costly commitment.,Commitment ambivalence.,Dysphoric group experiences,Retrospective and correlational.,Dysphoria can traumatise or support violence.,,,Contextual,The Evolution of Extreme Cooperation via Shared Dysphoric Experiences,Whitehouse et al.,2017,https://doi.org/10.1038/srep44292,Cross-sectional study,W6,W6,,,,,Selected conflict-linked groups.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim suffering is beneficial or adaptive.,,verified_included,,Caution source.
S1B-W6-SRC-014,source,1B,General Human Baseline,Fair Is Not Fair Everywhere,Equality preferences differed across populations and ages.,Fairness variation.,Three populations,Stylised tasks and limited populations.,Allocation concern does not imply one equality norm.,,,Supporting,Fair Is Not Fair Everywhere,"Schäfer, Haun, and Tomasello",2015,https://doi.org/10.1177/0956797615586188,Cross-cultural experiment,W6,W6,,,,,Group categories obscure internal variation.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim a population lacks fairness.,,verified_included,,Emergence evidence only.
S1B-W6-SRC-015,source,1B,General Human Baseline,The Ontogeny of Fairness in Seven Societies,Inequity responses showed different cross-cultural patterns.,Fairness emergence.,Seven societies,Narrow allocation measure.,Norms and task familiarity may explain variation.,,,Supporting,The Ontogeny of Fairness in Seven Societies,Blake et al.,2015,https://doi.org/10.1038/nature15703,Cross-cultural developmental experiment,W6,W6,,,,,Seven societies are not humanity.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim universal timelines or innate modules.,,verified_included,,Strict scope. | Deduplicated aliases: S1B-W6-SRC-015;S1B-W8-SRC-019
S1B-W6-SRC-016,source,1B,General Human Baseline,Why People Prefer Unequal Societies,People may distinguish unfairness from inequality.,Equality-fairness boundary.,Equality and fairness research,Western constructs dominate.,"Framing, power, need, and deservingness alter preferences.",,,Supporting,Why People Prefer Unequal Societies,"Starmans, Sheskin, and Bloom",2017,https://doi.org/10.1038/s41562-017-0082,Review,W6,W6,,,,,Equality-equity terms may not travel.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim people desire or legitimate inequality.,,verified_included,,Power retained.
S1B-W6-SRC-017,source,1B,General Human Baseline,Culture and the Development of Everyday Social Explanation,"Duty, context, and disposition received different average emphasis.",Duty and responsibility.,Indian and US samples,Two historical national samples.,Patterns are not cultural binaries.,,,Anchor,Culture and the Development of Everyday Social Explanation,Joan G. Miller,1984,https://doi.org/10.1037/0022-3514.46.5.961,Cross-cultural study,W6,W6,,,,,National labels risk essentialism.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not infer fixed or innate moral styles.,,verified_included,,Non-WEIRD anchor.
S1B-W6-SRC-018,source,1B,General Human Baseline,The Big Three of Morality,"Moral discourse may include autonomy, community, and divinity concerns.",Moral pluralism.,India and United States,Interpretive typology from limited sites.,Domains overlap and lack invariant measurement.,,,Contextual,The Big Three of Morality,Shweder et al.,1997,"Morality and Health, Routledge, pp. 119–169",Comparative cultural theory,W6,W6,,,,,Translation may flatten meanings.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not present three ethics as exhaustive or evolved.,,verified_included,,Contextual source.
S1B-W6-SRC-019,source,1B,General Human Baseline,Mapping the Moral Domain,"Measures care, fairness, loyalty, authority, and purity concerns.",Taxonomy to test.,Primarily US samples,Western political samples and model-dependent factors.,Cross-national invariance is weak.,,,Supporting,Mapping the Moral Domain,Graham et al.,2011,https://doi.org/10.1037/a0021847,Scale development,W6,W6,,,,,US categories may encode theory.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not treat five foundations as universal or innate.,,verified_included,,Paired with SRC-020.
S1B-W6-SRC-020,source,1B,General Human Baseline,Testing Measurement Invariance of the Moral Foundations Questionnaire Across 27 Countries,The five-factor model did not converge nonproblematically across populations.,Boundary on universal taxonomies.,Twenty-seven countries,Short form and country samples do not exhaust morality.,Other measures may recover recurring concerns.,,,Anchor,Testing Measurement Invariance of the Moral Foundations Questionnaire Across 27 Countries,Iurino and Saucier,2020,https://doi.org/10.1177/1073191118817916,Cross-cultural psychometrics,W6,W6,,,,,Within-country diversity obscured.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not conclude no moral concern recurs.,,verified_included,,Critical anchor.
S1B-W6-SRC-021,source,1B,General Human Baseline,The Psychology of the Unthinkable,Pricing protected values can provoke outrage and cleansing responses.,Resistance to exchange.,US taboo trade-offs,Laboratory US scenarios.,Protected values can be reframed or strategic.,,,Supporting,The Psychology of the Unthinkable,Tetlock et al.,2000,https://doi.org/10.1037/0022-3514.78.5.853,Experiments,W6,W6,,,,,Western market framings.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not infer sacred values are absolute or universal.,,verified_included,,Bounded evidence.
S1B-W6-SRC-022,source,1B,General Human Baseline,Sacred Bounds on Rational Resolution of Violent Political Conflict,Material incentives sometimes increased rejection; symbolic concessions sometimes helped.,Sacred trade-offs.,Israeli and Palestinian samples,Selected conflict populations and hypothetical proposals.,"Effects depend on identity, credibility, and history.",,,Supporting,Sacred Bounds on Rational Resolution of Violent Political Conflict,Ginges et al.,2007,https://doi.org/10.1073/pnas.0701768104,Conflict survey experiments,W6,W6,,,,,Security conditions constrain sampling.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim compromise is impossible or incentives always backfire.,,verified_included,,Conditional mechanism.
S1B-W6-SRC-023,source,1B,General Human Baseline,Prosocial Spending and Well-Being,Prosocial spending was associated with well-being and showed effects under some conditions.,Contribution anchor.,136 countries plus three-country experiments,Global evidence mostly correlational; experiments small.,"Voluntariness, resources, relationship, and impact matter.",,,Anchor,Prosocial Spending and Well-Being,Aknin et al.,2013,https://doi.org/10.1037/a0031578,Cross-national survey and experiments,W6,W6,,,,,Item equivalence and coerced giving underexamined.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim universal benefit or generalise to sacrifice.,,verified_included,,Universality remains qualified.
S1B-W6-SRC-024,source,1B,General Human Baseline,Prosocial Behavior Increases Perceptions of Meaning in Life,Helping was followed by higher reported meaning in several studies.,Contribution and mattering.,Mainly US adults,Short-term Western self-report.,"Contribution can be coerced, exploitative, or burdensome.",,,Supporting,Prosocial Behavior Increases Perceptions of Meaning in Life,Nadav Klein,2017,https://doi.org/10.1080/17439760.2016.1209541,Laboratory and longitudinal studies,W6,W6,,,,,US participant pools.,,Stage 1B synthesis and Stage 1R reconciliation only,Do not claim contribution necessarily creates meaning.,,verified_included,,Supporting evidence.
S1B-W7-SRC-001,source,1B,General Human Baseline,A Behavioral Model of Rational Choice,Satisficing models choice under limits,bounded-choice anchor,bounded choice,conceptual not cross-cultural,optimisation remains useful,,,Supporting,A Behavioral Model of Rational Choice,Herbert A. Simon,1955,https://doi.org/10.2307/1884852,theory,W7,W7,,,,,historic institutional framing,,Stage 1B synthesis and Stage 1R reconciliation only,do not equate boundedness with irrationality,,verified_included,,theory not prevalence
S1B-W7-SRC-002,source,1B,General Human Baseline,Judgment under Uncertainty: Heuristics and Biases,heuristics can produce systematic formal errors,heuristics-and-biases anchor,uncertain judgment,stylised Western tasks,ecological fit can make rules effective,,,Anchor,Judgment under Uncertainty: Heuristics and Biases,Tversky and Kahneman,1974,https://doi.org/10.1126/science.185.4157.1124,review and experiments,W7,W7,,,,,canonical sampling bias,,Stage 1B synthesis and Stage 1R reconciliation only,do not universalise lab biases,,verified_included,,read with SRC-003–006
S1B-W7-SRC-003,source,1B,General Human Baseline,Heuristic Decision Making,environment-matched heuristics can be robust,ecological-rationality synthesis,heuristic inference,no universal selector,competing rationality accounts,,,Anchor,Heuristic Decision Making,Gigerenzer and Gaissmaier,2011,https://doi.org/10.1146/annurev-psych-120709-145346,review,W7,W7,,,,,Western evidence predominates,,Stage 1B synthesis and Stage 1R reconciliation only,do not claim inherent superiority or innateness,,verified_included,,counterpoint to SRC-002
S1B-W7-SRC-004,source,1B,General Human Baseline,The Description–Experience Gap in Risky Choice,rare-event weighting differs by source,information ecology,risky choice,sampling and feedback vary,gap can shrink or reverse,,,Anchor,The Description–Experience Gap in Risky Choice,Hertwig and Erev,2009,https://doi.org/10.1016/j.tics.2009.09.004,review,W7,W7,,,,,high-income lab emphasis,,Stage 1B synthesis and Stage 1R reconciliation only,do not infer one stable risk attitude,,verified_included,,boundary on prospect accounts
S1B-W7-SRC-005,source,1B,General Human Baseline,The Recognition Heuristic: A Review of Theory and Tests,recognition helps when exposure tracks criteria,ecological-fit boundary,recognition inference,operationalisations differ,people integrate other knowledge,,,Anchor,The Recognition Heuristic: A Review of Theory and Tests,Pachur et al.,2011,https://doi.org/10.3389/fpsyg.2011.00147,review,W7,W7,,,,,media ecologies differ,,Stage 1B synthesis and Stage 1R reconciliation only,do not make it universal,,verified_included,,open access
S1B-W7-SRC-006,source,1B,General Human Baseline,The Influence of Framing on Risky Decisions: A Meta-analysis,average effects are heterogeneous,replication boundary,framing,publication and design limits,variation rejects context-free law,,,Anchor,The Influence of Framing on Risky Decisions: A Meta-analysis,Anton Kühberger,1998,https://doi.org/10.1006/obhd.1998.2811,meta-analysis,W7,W7,,,,,older narrow corpus,,Stage 1B synthesis and Stage 1R reconciliation only,do not say wording controls all choice,,verified_included,,canonical-bias check
S1B-W7-SRC-007,source,1B,General Human Baseline,Gorillas in Our Midst,salient events may be missed,bounded-attention anchor,selective attention,artificial task,noticing depends on demands,,,Anchor,Gorillas in Our Midst,Simons and Chabris,1999,https://doi.org/10.1068/p281059,experiments,W7,W7,,,,,iconic inflation,,Stage 1B synthesis and Stage 1R reconciliation only,do not infer general awareness capacity,,verified_included,,task not trait
S1B-W7-SRC-008,source,1B,General Human Baseline,Perceiving an Object and Its Context in Different Cultures,average accuracy differed,cross-cultural anchor,Japanese-US attention,two-country task,overlap challenges essentialism,,,Supporting,Perceiving an Object and Its Context in Different Cultures,Kitayama et al.,2003,https://doi.org/10.1111/1467-9280.02432,cross-cultural experiments,W7,W7,,,,,educated urban samples,,Stage 1B synthesis and Stage 1R reconciliation only,do not infer fixed cultural or biological types,,verified_included,,culture as experience
